Date,Product_Owner,Product_Promoter,Product ID,Amount (Pesos)
2021-08-10,huoenlvanm,00oS0l,3577600,71.94
2022-10-06,scrhsetei,la1k7jum0m2n,3928444,-55.88
2019-11-04,rbeookfom,olbarbolg,6069882,48.84
2021-08-28,iegdfu,orgllboba,5376319,36.96
2023-06-07,ugfide,dubs10e2,5491486,43.78
2020-10-05,nircnlertondehtusa,,3553069,11.0
2024-11-06,omorokbfe,e1bs3ud0,4898400,43.67
2022-01-07,icmtoe,mgaeyr,4531007,236.83
2021-10-17,eetlfaooddett,veealr,4756687,129.14000000000001
2023-07-21,uascitrdnlenroethn,,4581135,43.12
2019-10-27,okmreofbo,dsu10b3e,4901455,44.22
2019-04-20,nlenrdniotusercath,cbrm0zt,5466747,43.12
2020-08-22,mdhocetroo,lfsofat,5520034,44.0
2020-10-30,erobokfom,orblboagl,4915079,48.84
2023-12-20,tcmeeomp,sdoiafn,6010108,113.52000000000001
2022-08-04,alMadiiigDit,,6903234,180.17999999999998
2022-05-14,stashsva,fbafv0s1,6640764,44.989999999999995
2022-11-01,styaowsl,dub021es,4854304,43.67
2021-03-11,driorngp,roglablbo,5591417,41.47
2021-01-30,nidrrpog,ollogrbab,5591534,57.419999999999995
2019-05-22,xgeanmphkitinreo,,3658135,17.05
2019-09-30,gieudf,boraglolb,5096546,43.89
2020-02-09,mcieot,amegry,4530838,119.68
2020-07-27,lofcoo,inrtpocmu,5394103,136.84
2023-09-20,ctprosolo,d03sue4b,6752356,66.33
2020-03-03,rrpigdno,blgobalor,5802563,34.980000000000004
2024-09-16,klmcbt,,7436416,76.22999999999999
2024-06-23,orfeomokb,abrglolob,4914936,36.3
2019-01-03,orot,,4234646,11.770000000000001
2023-02-13,nsralnunochiettrde,cu0as1l1,5466747,38.5
2022-04-02,otelnentdruiaschrn,,3688776,17.93
2019-02-09,4CPL2FL,,7228234,73.26
2019-06-14,wdoinsfur,,7002528,77.22
2022-06-29,ostlocrop,otlsffa,6348251,43.67
2023-01-03,temioc,yresrcoatpok,4530864,181.94
2021-12-30,otro,,4234646,11.0
2022-05-04,emcomrnhoiosis,,4543773,822.58
2021-09-20,rbeorg,obrolblga,5985694,41.8
2024-12-24,oeoombkrf,sb30du1e,4898504,44.66
2023-06-13,hocerpmatohyae,algblobor,7513662,41.47
2024-03-19,ehnanttrdslienorcu,,3688815,11.0
2019-10-05,iogrprdn,ooblrgabl,5591417,43.67
2023-05-09,termiddepuiir,algolbbor,7127016,44.66
2022-05-23,gcwtisrpionsreke,elajscs,4649203,45.43
2024-12-09,heamglbelcio,,6645145,46.97
2019-04-16,rshkeaoemlcCrb,,7465042,-174.02
2019-01-09,rcptsoool,oaftsfl,6620445,43.78
2019-03-31,etmahyroopehca,ollobgabr,7410130,43.89
2023-04-06,brofonoke,urghadfamaorm,4937556,55.989999999999995
2023-04-26,rnihctontldaeenurs,,3553082,33.55
2019-05-31,atlidsx,,7174284,-145.75
2019-02-19,kcssiwptrgoieren,67w32w9,4649229,95.26
2023-09-06,oropdiShwHae,,6698406,58.080000000000005
2020-07-11,yesasrdmta,,7130825,252.01
2022-06-05,edgfui,lalrobogb,5078463,43.67
2022-09-07,droirgpn,lblorbaog,5802576,43.89
2021-09-04,dieugf,seub0d21,5491668,42.79
2020-04-09,bmorkofeo,blbrgooal,6069882,48.84
2021-01-20,voe8lv233e,liistdgbka,7255404,72.71000000000001
2020-08-02,rduiatnsroecethnln,,3139864,43.12
2024-06-18,yeraapeothmhoc,ogbarolbl,7513662,43.45
2021-05-23,ealsswelvivndriurs,foatslf,6953570,43.339999999999996
2024-10-22,onasudrtehtclrneni,,3688815,-36.19
2020-11-16,itoecm,hearlehghith,4530760,58.96
2019-10-24,aolaelbicvni,lioicevabanl,5474352,45.98
2020-10-08,203eubsd,,5737719,19.14
2024-06-17,orot,,4234646,11.0
2024-01-29,asooobrt,dterssamya,6711874,52.47
2023-10-26,nnsaodttriecnurehl,,3685071,43.12
2021-06-28,ofttdadetolee,ooekntelikhs,4756687,182.16
2024-10-30,elacsrlyea,us1b40ed,5048199,31.130000000000003
2021-04-27,iepcsrnswgoekrti,rnnou37ci,4649203,42.79
2021-10-24,btopamoc,,5666908,-55.22
2019-02-17,ercongertspkiisw,ao0dmekp0r1y,4649216,60.06
2023-11-05,LNabs,AcoleyoPtign,6966531,79.64
2023-03-19,tcrwiresisgponke,a0rdoey1k0pm,4649203,42.79
2021-09-22,eaclesyral,1debu40s,5047744,-36.63
2022-04-12,rT132bau,elcatikrla,5698706,213.39999999999998
2020-11-06,omopcatb,,5666830,54.56
2019-09-24,rogrbe,lolborgab,5985707,55.66
2021-05-16,ilbnciveoala,u22sde0b,5474352,52.36
2020-12-05,sorclpoto,flosaft,6348251,43.339999999999996
2024-04-19,tmeoci,coeyporaskrt,4530864,179.63
2024-08-28,udb3es20,,5737719,12.76
2020-03-05,elnodbTrg,lraess81amet,6250972,244.75
2024-01-02,psiktnrcsgowreie,m0dp01kyoaer,4649203,45.32
2020-11-04,cmtoie,ckl3eaebu3,4531007,250.36
2020-07-03,mokfreoob,agborlbol,4915079,40.81
2021-04-09,itecmo,rp9rp2,4530968,72.49
2024-10-11,rswdfniuo,,4832412,592.35
2022-08-25,roto,,4234646,11.88
2021-10-23,idronrgp,rblglobao,5800717,44.77
2023-11-06,tedlonahrensirucnt,,3688815,11.0
2021-08-16,olocof,umtarrsnsaaaer,4057495,152.57
2022-12-15,kfoobmoer,sdb301ue,4901455,43.67
2023-12-25,ogPnAoetliyc,,7224126,226.38
2019-10-18,erndnuetstnolrachi,,3688815,11.0
2022-10-31,ieslisDavaOl,,6771739,97.35
2020-01-12,tomeci,e3ceaul3bk,4530838,112.86
2022-06-12,rmrrgooTpoEnsiVeci,mdaikse,6712615,50.71
2020-01-19,ksmuoaslet,nannmkeiidgpshtgi,5580419,46.86
2021-04-03,sisrselwernadvliuv,atfflos,6900881,44.11
2023-09-17,tfoodeteladet,ryblhiul,7348627,-121.44
2023-08-22,oetedfeadtlto,amhcaatphtstten,5674409,53.349999999999994
2021-04-24,relnntrecoashunitd,hrianlnordtceesutn,3688815,-36.19
2022-10-26,ornpridg,llgoaobbr,5591417,43.56
2024-11-07,atpoombc,,6219850,51.81
2020-04-28,ncnoedirenthlsrtua,egcsotiyms,5466747,45.43
2021-06-02,23022atvn,,7436962,45.650000000000006
2020-12-16,egestvenuawhi,mmoxce,7111247,100.32
2021-02-25,rdntnsuhaletenicro,,3688815,-37.730000000000004
2023-01-22,usktstuueysnAnigA,,6992466,237.82000000000002
2023-06-03,eagwusveiethn,,7111247,100.43
2022-08-16,pgdriorn,oglrloabb,5591417,44.11
2021-11-03,ldisrteerncnnaothu,,3688815,11.0
2023-02-18,ctbompao,,5666687,36.08
2021-03-11,iegbigunud,olgrloabb,7222995,43.339999999999996
2024-10-13,onigAPtclyeo,,7224087,271.15
2022-08-31,ykcyrrBaeaiLdtb,fb1fvs0a,6405672,45.43
2022-03-25,nntrueleiroacdhtns,,3319654,13.64
2020-05-06,wosicpritenrsgke,,4649203,42.79
2021-12-29,nnhtedenitrluacsro,,5466747,37.730000000000004
2022-02-20,asywotls,1du2bs0e,4854304,43.89
2020-06-23,koefrbmoo,1u03desb,4898400,43.339999999999996
2022-02-13,eorotmhodc,stseercth,5032677,34.980000000000004
2024-03-15,lyaowtss,s2e1ud0b,4854317,55.77
2021-03-27,actbpomo,,5695742,95.26
2024-09-23,ptboocam,,5695716,55.55
2019-12-31,vPhonay,,4596748,72.6
2019-07-26,ifegud,ragboboll,5096546,43.67
2024-05-31,talcdoislesmyaskl,grabbooll,6882135,36.3
2021-04-24,opcmotba,,6935890,55.66
2019-12-14,meookbofr,oagoblrlb,4948320,46.09
2022-01-20,tieomc,poaneysfcrrdmeah,4530864,182.82000000000002
2020-05-27,kooobmref,0sueb31d,4898400,47.3
2019-09-30,nrrteutndceaosihln,,3688815,33.55
2022-09-28,twyaslos,012edubs,4854317,58.63
2024-02-07,oofmkroeb,ue10sdb3,5498441,34.980000000000004
2024-07-22,troo,,4234646,11.0
2019-06-12,dslatxi,,7088757,174.24
2022-12-05,orot,,4234646,11.66
2020-09-05,krniudngaermatpo,mkigrarpednotnua,5888493,8.8
2022-01-24,npercisitsrwkego,2397ww6,4649203,45.43
2024-07-31,kmauikoly,hmS_etozi,4201782,18.81
2019-04-19,ttlidcesrhunaorenn,dlorcretesuhannnit,3553069,17.05
2022-05-09,isurofdwn,,5863195,43.339999999999996
2024-12-31,nishuwevaeegt,31cAc21,7111221,47.19
2023-11-15,DPrteinmo,1t1ag50,6938516,119.02000000000001
2024-06-25,cdnteosaltnrnherui,,3688815,36.739999999999995
2020-02-09,teienewhauvgs,1Ac3c21,7111221,47.739999999999995
2024-01-06,rdinprgo,lobabgrlo,5591417,43.67
2020-02-15,uedgfi,sbdu120e,5491473,36.739999999999995
2023-12-05,ztapmm,pmtmza,7324486,54.45
2024-05-13,nceieoswstpikrrg,d0r0yaeopk1m,4649203,48.84
2023-06-15,evtuNriall,vkjime,6762756,164.78
2024-01-08,eimoct,000a3l,4530838,112.86
2021-10-18,atuleotjoisbucr,vsllaoii,5442437,280.39
2022-10-04,vwagneeshiute,onmosattjthaan,7111247,101.42
2019-09-23,pcitannroomy,,7198789,83.38
2019-11-09,momtpeec,7JiocVr,6010121,181.28
2024-06-16,oerkbmofo,bd3e0u1s,4901455,43.45
2020-03-16,ywelesv,cmnawor,4016883,-63.47
2019-01-04,etoicm,eiriaecjmsh,4648150,36.739999999999995
2019-02-18,gdefui,abrgolblo,5096546,43.339999999999996
2024-11-12,syaecellra,sb0de1u4,5047744,37.18
2019-08-10,zammtp,osmmeocrc2,7290829,51.81
2022-05-25,kroeofmbo,0u3bd1se,4901455,43.67
2020-01-03,epkergirstcwsoin,3iro7cnnu,4649203,45.650000000000006
2019-05-12,ovuisvrp,b0s1ffav,6899503,51.919999999999995
2020-08-09,ysevlew,3haRot8ktoshi,3988881,34.1
2019-10-18,absotoor,eaffcrlsa,6711900,156.53
2019-09-11,gdfuei,b2eus01d,5491486,43.67
2023-10-22,wpneraizeo,,5378100,49.94
2022-04-17,dioucnetsnlehtanrr,,3688815,37.95
2020-01-27,emicot,t47vl9,4530838,120.01
2022-09-05,omoaikhbs,aolrgobbl,7465250,45.32
2019-04-29,viaimessp,devrybika,5697003,51.81
2021-05-31,yd7ail,p1roseay2,7258940,-19.580000000000002
2024-08-30,roosp1a,,3804905,22.0
2024-07-08,ewkoerirwfs,,7191405,69.96000000000001
2019-05-29,ufidge,lagrlbobo,5096546,43.67
2020-03-19,root,,4234646,11.0
2024-07-10,atywlsos,u2esdb10,4854304,42.68
2021-08-27,unchidernrstloatne,147sams7oSr,4652076,100.76
2023-03-09,nazerepwoi,w96237w,5378113,116.05000000000001
2022-01-18,bailnoiavecl,vcbenloiaali,5474352,54.010000000000005
2021-11-27,omvnotitmpaeio,,2860091,116.6
2019-03-04,omeforokb,e1bs3u0d,5498441,34.980000000000004
2023-04-28,aiorfogd,,6752265,43.45
2024-11-24,oeoromkbf,lbbagolro,4914936,36.3
2024-03-10,irrpngdo,alrobbolg,5867108,54.45
2020-12-07,hdeanrnuscnteirtlo,,3688815,11.0
2022-05-05,pmztma,mescomrco2,7290842,102.30000000000001
2020-02-02,ehunrapbc,iaerhhtglheh,5554549,26.51
2023-09-03,LFC2PL4,,7424911,74.14
2021-03-10,Ed370sbu,,7269652,53.68
2021-07-27,lesslaiavOiD,,6755281,-105.93
2024-06-12,otmcei,toorpaersykc,4530838,121.0
2022-04-04,romboeokf,bued301s,5498441,34.980000000000004
2021-07-11,euevagewshnit,exmocm,7111221,47.739999999999995
2020-01-18,chtdureennaslonirt,,3140007,26.84
2023-07-21,oorbeokmf,sd3ube01,4898400,42.9
2021-08-29,rfuwodsni,,7373834,45.87
2021-06-26,tsugheeweanvi,m2osceorcm,7111221,47.41
2020-12-23,sninhnteurtardeocl,,3553082,11.0
2020-12-28,rirondpg,gbaoolbrl,5770427,43.339999999999996
2019-05-12,ooebkfomr,eb301dus,4898465,62.260000000000005
2019-02-14,niogprrd,aogllobrb,5800717,45.43
2021-06-02,orot,,4234646,11.0
2019-10-09,veeyswl,,4016753,43.45
2019-06-27,ceitmo,ratopia9ts,4530838,-112.86
2019-09-09,nifeiistsenyn,cmxmeo,6380387,24.97
2024-05-28,uhsatnnreloncerdit,,3688815,11.0
2021-07-23,ivlsailsDeOa,,6819787,45.760000000000005
2019-08-28,dhrlrntsncetnaeiuo,,3688815,11.0
2020-12-04,oeemcpmt,glzorz,4778111,-28.049999999999997
2022-02-26,PLCF24L,,7424911,73.47999999999999
2020-08-06,roosonmmihcies,,5182073,84.59
2019-04-14,ocoohrtmed,tlsfaof,5520034,44.0
2020-02-14,eoedodormff,us10dE3b,6085742,32.12
2021-03-06,sieiinsneyntf,cmmeox,6386536,55.88
2019-04-29,riropsnckesgtewi,hgteelihhhar,4649203,45.099999999999994
2021-04-08,diipturiedmre,aboolbglr,7127016,44.66
2023-03-07,oomeofrbk,gabroolbl,4900441,44.66
2024-10-22,gedfui,gblaoorbl,7479108,42.9
2022-06-29,lnhorsntndeutrciae,,3687645,-35.31
2024-04-05,iaenslrtnodecturnh,,4652076,102.30000000000001
2021-07-28,E7sdb30u,0E3dus7b,7269652,54.78
2020-12-30,fugdei,boalgoblr,5078463,43.67
2023-04-11,tydarmases,tsgj8smd,7081841,175.56
2022-09-26,meirPpenco,aoet2lry40,4336761,33.55
2024-01-08,eetspgernirw,,7349875,154.44
2024-08-18,ndrpgrio,lbobaogrl,5875987,48.84
2019-08-01,moetci,,4531020,147.73
2024-12-25,nrutocnirehdtlesan,,3688815,11.0
2022-02-27,iectom,ua3b3kcele,4530864,180.84
2022-03-18,oanddmisvea,igpu1l1n0,5986045,163.9
2021-12-02,rcsotolpo,talsoff,6348251,44.330000000000005
2021-05-23,iRnliMeli-aniMroSd,,7103902,16.28
2023-02-05,slcroet,daeler5ve,4906629,42.79
2020-05-24,doprginr,blorlboag,5591417,43.67
2021-07-20,rgdinrop,borlabogl,5591417,43.56
2019-05-18,alcleibnvoai,bud2s20e,5474469,49.28
2019-01-14,swsnportgiereick,rypkmde0o0a1,4649203,45.54
2023-11-09,rmooobkef,1deu3sb0,4898374,34.980000000000004
2024-03-30,etdaloeofdett,yulmsmdsio,4756687,121.44
2020-04-27,ctmoei,rlhhatighehe,4530760,58.19
2021-02-12,oomkobfre,bed31u0s,4898400,43.45
2024-04-30,pmtamz,cocemr2mso,7290829,54.45
2019-11-01,awoystls,b1eus2d0,4854304,43.339999999999996
2024-09-18,sweevly,7kmmvflbesgii,4016883,17.27
2019-03-17,eidfgu,obaglborl,5096546,43.45
2021-02-23,wyeeslv,,4016883,17.27
2024-09-29,omhdetoocr,2sccau,5130567,42.9
2022-01-16,orot,,4234646,11.0
2024-11-02,egobrr,barollbgo,5985694,42.46
2020-11-04,gtoioPnyeAcl,,7403110,80.85
2024-12-20,nmocprPeei,saihsjnwhao,4338529,33.55
2022-07-09,dooteteadltfe,elTernaalarriyF,4756687,130.57
2023-09-23,oawtssly,d2s0bu1e,4854304,43.12
2020-11-06,iracoGudaGn1ul,802109M54,7302347,177.10000000000002
2022-08-16,eotimc,,4531020,24.86
2023-08-08,caoptbom,,5666674,45.43
2019-03-24,eteniurzrge,unprosgayr,5804175,57.86
2020-11-17,gtnwpsereier,,7349888,247.5
2021-05-16,msseidakllolcyats,bglloraob,6898229,38.39
2020-04-03,otor,,4234646,11.0
2023-04-08,rposepr1o,jelcsas,6885684,44.77
2024-12-07,okmboofre,larlbobgo,4915079,43.67
2019-02-19,nifdwrous,,5723562,23.32
2023-04-05,tadfeodtlteeo,mepstahnttacaht,4756687,131.56
2023-06-11,enedntchnriuasorlt,,3139864,45.099999999999994
2021-02-17,flcooo,,5332821,134.85999999999999
2022-01-27,edifug,orbballgo,5096572,62.260000000000005
2022-07-29,gdfuei,gooablrlb,5096533,36.63
2021-08-28,hcanrneetutodrsnli,b0zmtrc,4403646,36.19
2019-07-01,eanrsslitaeKs,ta0g115,6938945,198.22
2021-01-26,lNliruvate,nkriosd,7005739,67.42999999999999
2021-03-26,rdgonrpi,borlgbalo,5591417,44.22
2020-04-29,tncarnudisotlerhne,,3688919,45.760000000000005
2020-10-03,ivlsiDaOalse,,6777810,103.29
2020-09-16,locfoo,npaiesmriencar,4057482,66.0
2023-02-07,yssaotlw,b02deus1,4854447,-52.36
2023-08-06,422etsp0h,,7135583,95.26
2019-07-15,eonlndhantritrseuc,vtiiknomolnra,3688815,27.5
2022-04-19,krofobome,raboolbgl,4915079,42.9
2023-09-03,eoimtc,2gvriedi4,4530760,58.96
2022-04-28,stwysaol,s20db1ue,4854304,43.339999999999996
2020-05-07,ensrtalnnoitcdrhue,,3553030,33.55
2022-09-12,ntietunalenrdohrcs,,3688815,11.0
2022-03-21,ofroeokmb,1s0u3deb,4898400,43.45
2021-08-08,smuCtnSlppeeC,ReerlaAuqaufubq,7473856,176.0
2023-05-04,solcert,ogblroalb,4904913,43.339999999999996
2023-07-12,eoobrfmok,e0ud13sb,5498441,34.980000000000004
2020-01-21,meioct,rrfmuseoce,4530968,71.61
2022-05-21,onomerhicmioss,eromniaeaDntLwCd,7191093,1526.6899999999998
2023-09-19,cnhnitsaltouenrred,crhnrtlusneoeinadt,4403659,53.46
2022-09-24,egfuid,aorllogbb,5078463,43.339999999999996
2020-03-14,rskegsiiewtcpnro,0rydpkmo1ae0,4649203,-69.41
2023-05-09,ogrstwcreineiksp,2ww6379,4649203,43.12
2023-04-11,reamyoeatochhp,oblogrlab,7513662,42.9
2019-06-20,edtnlieurothsnrcna,,3688815,36.739999999999995
2020-07-27,b2eud3s0,,7470476,24.200000000000003
2023-09-07,rautslulp,frodfeale,3995524,951.94
2019-10-12,mazptm,zpmmta,7324499,-101.86
2021-09-18,dwtligdia,ltBtIoGwihgiDar,7169175,164.78
2023-10-07,oeetladdtoeft,TMHCRE,7348627,129.47
2021-09-27,s1ropao,,4045236,22.0
2023-08-17,idhncneeorntsltaru,,3553030,39.269999999999996
2023-02-23,hradtsreolcintenun,,3688815,11.0
2023-08-06,tingaiepxmkeonrh,,3658109,17.05
2024-09-25,rG-upoAL,,7220928,154.55
2021-03-03,cofolo,aahnnGudTire,4057495,118.58
2019-07-22,7k7kk7k7,,7245875,91.19
2019-10-10,rcihesste,herstcsei,3928444,54.669999999999995
2022-09-09,FwoxMaerFloc,iptetveelan,6740435,116.05000000000001
2021-09-07,eidufg,02es1bud,5491473,36.739999999999995
2020-12-16,ocroitynnpam,,7158762,237.82000000000002
2019-04-11,PCLLF42,,7425002,45.43
2024-02-08,1b3aru2T,aajevcohmtrvar,5698693,149.16
2022-05-14,dromeffdooe,b0Eds13u,6085742,32.339999999999996
2020-10-08,attapmr,,3888742,660.88
2021-08-03,ormkfeboo,oabolglbr,4915079,44.55
2022-12-25,zmmapt,orc2esmomc,7290829,-54.669999999999995
2021-07-04,foeoobrkm,labbgolor,4915053,66.0
2024-01-25,sleOvsilDiaa,,6819787,45.54
2024-03-11,owrmderoulap,rolbloabg,6777472,54.45
2021-10-27,otdhmceoro,agboollbr,5283889,59.510000000000005
2019-08-15,ooeyrcamtpaehh,laolgrbbo,7352930,43.56
2021-12-24,ocdrmteoho,ffsaolt,5214014,49.28
2020-04-11,oflooc,vusailoe,5332821,156.64000000000001
2023-11-14,asdnttoniehrcreuln,,3688815,11.0
2023-06-18,diosltnearentucrhn,,3685149,65.45
2021-11-03,siaredonnnthtrcuel,nbdetrmeai,3688919,43.12
2020-08-26,idgfeu,bgroaobll,5096611,44.77
2024-10-02,iivrsruenesdwlslva,ffltsao,7595146,28.93
2023-08-01,uosdfnirw,,5723562,24.42
2024-04-10,taoehryphmaeoc,laolborbg,7513662,43.67
2021-05-09,ealsc8,,7231991,164.78
2024-06-10,frbkomooe,031sedub,4898504,43.67
2022-12-10,aehstc,,4134559,17.6
2024-05-18,iakolessdlytlcmas,bgallboor,6898229,36.3
2019-05-09,dnvicee,,3936959,65.78
2023-09-08,boonfkero,baollborg,4974957,65.89
2021-11-07,nnimotrxekehigap,,3658135,64.78999999999999
2024-11-14,orot,,4234646,11.0
2019-01-17,HprweiohSaod,,6698406,242.22
2021-04-27,crostopol,caneiopl,6350448,44.22
2022-01-11,rdihtnresntolaucen,56amn03,4403659,36.19
2019-08-02,rhoHSpdiwaeo,,6698406,266.09000000000003
2019-06-18,flocoo,opzvnav,5332821,135.3
2024-04-07,vlnngoia,,4026451,-25.74
2023-04-22,wdrfonsui,,5723562,23.32
2020-11-10,coiemt,elclbpau,4530838,118.47
2023-12-25,diugef,1udsbe02,5491486,43.89
2020-08-29,ptes2h240,,7135557,38.72
2019-10-23,dfgieu,golblbaor,5096572,62.260000000000005
2023-05-30,wsrufdoni,,6161285,176.11
2020-06-11,oogafdri,,6752317,56.650000000000006
2020-07-19,nugveaweeihst,orom7ak7,7111247,95.26
2024-03-24,eolsctr,arlgbbolo,4906629,44.44
2024-06-02,MOfafiexr,,7038915,283.90999999999997
2021-12-20,dgiufe,blbrlooga,5078463,43.339999999999996
2022-11-19,skarttcfsa,,7195669,100.32
2022-12-03,tandlmpsoeitbrgremeo,eigsoT,6180447,77.33
2022-06-28,otwssecpikgnirer,h4omdrafhputel,4649216,190.63
2022-02-10,rHeopwiaSdho,,6698406,68.86
2020-06-30,neitntrelcusordhna,,4652076,95.26
2024-12-29,ernespewigrt,,7349862,75.13
2023-11-29,odeeeatoftldt,tga1501,4756687,128.26
2022-04-12,nseiatwvhegue,clkalvxeoasbr,7111247,-100.32
2019-07-01,cimtoe,,4530760,-58.849999999999994
2024-12-24,oforokmeb,ues3b01d,4901481,34.980000000000004
2020-12-05,ea8zcd0o,psoiliacad,5858437,182.16
2024-05-17,bacrydsak,blgblroao,4933240,36.3
2022-03-05,yksftiertaPrmeo,meesrtirPaktyfo,5809362,19.25
2023-07-24,otro,,4234646,11.0
2023-05-23,srhlntuceenraitnod,,4275817,11.0
2020-08-24,piayldh,,5775536,55.77
2024-07-09,oticme,rypkoaroects,4530760,-58.41
2022-02-19,ocmoertdho,fstloaf,5213975,43.67
2020-11-06,paislcioad,teaetcmnrs,6624657,-18.259999999999998
2021-06-25,ltcrseo,logblorba,4930952,62.260000000000005
2020-09-26,odteunnnlrthsarice,,3688815,11.0
2019-07-16,asro1po,,3804905,22.880000000000003
2019-11-19,orfkmoebo,013udesb,4898400,42.79
2019-07-05,etunoslhendacrirtn,,3688815,37.07
2023-04-12,rTebaraHpaeleThy,,6420232,280.16999999999996
2021-08-18,igrdonrp,oaobbrlgl,5591521,66.55
2024-09-04,donierlnrtteuhansc,,4275817,11.0
2022-09-27,noookbftr,b0sfa1vf,4976309,42.9
2020-09-10,ngrorpdi,oloarbgbl,5591417,42.9
2021-07-29,ncttershraunneliod,,3688815,36.85
2019-12-30,ttcArrbta,narOtiohrlvleiniieMg,6815627,47.3
2020-05-05,slyalarcee,s4u1b0ed,5047744,36.739999999999995
2019-12-11,gnpirrod,ogoblalbr,5591417,44.0
2025-01-01,botcopam,,5666921,86.57000000000001
2024-12-25,rutdneohlerasntnci,tiecrthaoeunnnrlds,3688815,-43.12
2019-04-29,homaeaycorhetp,aogborbll,7352930,43.67
2024-03-29,esyfsetnnniii,mmxceo,6379932,45.32
2024-08-16,itcoem,e3ealck3ub,4530838,120.78
2019-11-25,Gsdor3off,onpegixrfu,6816069,254.20999999999998
2021-03-13,eimirnhssocomo,,7208396,769.23
2024-05-11,foooemrkb,ebu10ds3,4901546,66.88
2022-06-07,miryra,,7157878,285.66999999999996
2021-10-14,daysrackb,bloglaorb,4933149,40.81
2022-05-24,hocmeoodtr,toffals,5520034,41.47
2019-12-09,grkewsiresitncop,kre0daoy0pm1,4654533,137.5
2020-07-12,gduief,s1du2eb0,6063447,44.11
2019-03-23,opgdrnir,rbalgoolb,5867134,55.0
2023-05-27,sesotihekfnrisyen,,4233346,-5172.2
2020-05-22,1r2Tau3b,lpcdaauk,5698693,152.24
2019-06-28,eormkbfoo,braoolbgl,4915079,43.45
2022-03-27,ofocol,reenscnpiriama,4057456,35.97
2021-08-08,citeom,ISUBSHHRHUMA,4530838,-26.4
2023-07-20,omctie,aemdeoiagrd,4530838,120.01
2019-08-09,aporos1,,3846167,17.490000000000002
2022-01-12,gutnykAuesnsitusA,,6992440,164.78
2019-06-17,dttotedoeefal,sacbtf1,4756687,194.14999999999998
2022-01-17,uQieulPusmt,1g051at,7146581,115.5
2021-10-30,clortes,rablogblo,4930783,36.96
2021-10-25,mbohiaosk,bogobllra,7501065,44.989999999999995
2024-10-01,JqcuaGir,,6918522,45.98
2021-11-18,irdgpnor,ooablrglb,5897593,43.78
2020-07-11,23l8veo3ve,,7094347,176.44
2021-01-30,Pdtroasine,ag0115t,6505434,-118.25
2023-01-17,otopsrloc,flsatof,6620419,-36.63
2019-07-05,gueifd,olbgoblra,5096533,-34.980000000000004
2019-04-29,oytslswa,subde120,4854304,43.67
2020-09-05,awgneuetseivh,mokoar77,7111221,-47.739999999999995
2022-05-06,elracalsye,0sde1bu4,5048199,31.02
2022-12-31,nwigeseetprr,,7349875,155.1
2020-01-13,kbeoromfo,e310dsbu,4898400,43.339999999999996
2020-07-21,prridgno,,5591417,76.34
2021-02-12,Popemrecni,sonKJ23,6452069,19.47
2024-10-30,irsalonenutdtrhnce,edlcauinnsoetrnrth,4581135,43.12
2023-03-27,eoicmt,posrir2po,4530760,58.849999999999994
2020-07-03,sorpo1a,,3796559,22.0
2020-05-30,eigduf,1db0su2e,6618586,41.47
2021-11-19,taedftoltedeo,dumsoylsim,5674409,53.349999999999994
2022-06-17,deedooormff,usdbE301,6085742,30.91
2023-06-01,okfobomer,db03esu1,4898400,42.68
2020-03-30,igduef,rgbolaolb,5096533,36.08
2024-03-15,cipsolaiad,,5431465,11.0
2024-06-15,e1nmog3yr2luo,,5987449,38.06
2021-07-13,bgrreo,rbolblgoa,5985694,43.12
2020-12-07,racttirhnlueonedsn,r8hat9,4652076,95.26
2023-08-09,wieeushnvegat,mcmexo,7111221,47.3
2019-05-06,eksuugAutyAisntsn,,6992453,178.31
2022-10-21,nsesyiinnifte,ysrorapugn,6386536,53.57
2024-07-20,secmsendnlhiz,,6109285,61.93
2021-10-07,rdcmooeoth,latehlihdya,5036122,38.39
2020-08-23,brfeomkoo,lolbborag,4914936,36.3
2022-06-24,Nivlluetar,selfoavepid,6762769,266.53000000000003
2024-02-21,olawysst,bsd2e1u0,4854304,43.67
2022-10-28,satshsav,f0s1bfav,7287670,44.66
2023-01-12,e8o0adcz,slruidlattgsei,5858502,100.43
2022-03-15,dplyiah,dhafypilfa,5678842,44.0
2022-05-23,geevswinthuae,cm2oorsmce,7111221,47.3
2021-04-08,iabpnacffak,kfpibaacanf,3824795,31.130000000000003
2024-10-27,sdmsaeatyr,,7081854,285.01
2022-06-27,cseal8,,7620366,197.34
2022-01-06,seKsaeatirlsn,gat1510,6938932,117.37
2021-01-01,ngroprid,oogablrlb,5591560,42.79
2020-12-08,geufdi,blgloraob,5096546,43.67
2022-02-15,ialoginl,,4450914,20.57
2022-12-25,roingprd,arbogboll,5591417,43.339999999999996
2023-10-17,irdnrogp,albooglrb,5802576,41.47
2023-01-14,tatmrap,,3888742,442.85999999999996
2024-02-18,eomitc,emeiafts,4530864,181.94
2020-12-28,e9o5ByT,,4425018,341.99
2019-05-26,foeomorkb,3sb1u0de,4898400,42.68
2022-12-30,orcsoolpt,otsfafl,7457879,43.67
2022-05-21,entiiyeinfsns,njmkalmai,6379867,-34.43
2023-05-27,acybasdkr,blaborgol,4937101,43.12
2022-07-28,yarsmeadts,,7081841,176.0
